id,name,brand,category,flavor,weight,weights,price,originalPrice,discount,rating,reviews,description,keyBenefits,nutritionalInfo,inStock,pricingKey,image,image1,image2,image3,images
503,MuscleBlaze Super Gainer XXL Weight Gainer,MuscleBlaze,Mass Gainer,Chocolate,1KG,"[""1KG"", ""3KG"", ""5KG""]",950,1719,45,4.5,6200,High calorie mass gainer for muscle building,"[""High calories"", ""30g protein"", ""Complex carbs""]","Per Serving: 560 Calories, 30g Protein",true,MB_SUPER_MASS_1KG,"""/image/Mass_Gainner/MB/super_1kg.jpg""","""/image/Mass_Gainner/MB/super_1kg2.jpg""","""/image/Mass_Gainner/MB/super_1kg3.jpg""","""/image/Mass_Gainner/MB/super_1kg4.jpg""",[]
504,MuscleBlaze Super Gainer XXL Weight Gainer,MuscleBlaze,Mass Gainer,Chocolate,3KG,"[""1KG"", ""3KG"", ""5KG""]",2499,3829,35,4.6,7800,High calorie mass gainer for muscle building,"[""High calories"", ""30g protein"", ""Complex carbs""]","Per Serving: 560 Calories, 30g Protein",true,MB_SUPER_MASS_3KG,"""/image/Mass_Gainner/MB/super_3kg.jpg""","""/image/Mass_Gainner/MB/super_3kg2.jpg""","""/image/Mass_Gainner/MB/super_3kg3.jpg""","""/image/Mass_Gainner/MB/super_3kg4.jpg""",[]
505,MuscleBlaze Super Gainer XXL Weight Gainer,MuscleBlaze,Mass Gainer,Chocolate,5KG,"[""1KG"", ""3KG"", ""5KG""]",4099,6449,36,4.7,9200,High calorie mass gainer for muscle building,"[""High calories"", ""30g protein"", ""Complex carbs""]","Per Serving: 560 Calories, 30g Protein",true,MB_SUPER_MASS_5KG,"""/image/Mass_Gainner/MB/super_5kg.jpg""","""/image/Mass_Gainner/MB/super_5kg2.jpg""","""/image/Mass_Gainner/MB/super_5kg3.jpg""","""/image/Mass_Gainner/MB/super_5kg4.jpg""",[]
140,GNC AMP Mass XXX,GNC,Mass Gainer,Chocolate,2KG,"[""2KG""]",2599,4499,42,4.4,4500,GNC mass gainer for weight gain,"[""500+ calories"", ""28g protein"", ""Complex carbs""]","Per Serving: 500 Calories, 28g Protein",true,GNC_AMP_MASS,"""/image/Mass_Gainner/GNC/mass_2kg.webp""","""/image/Mass_Gainner/GNC/mass_2kg2.jpg""","""/image/Mass_Gainner/GNC/mass_2kg3.jpg""","""/image/Mass_Gainner/GNC/mass_2kg4.jpg""",[]
506,GNC AMP Mass XXX,GNC,Mass Gainer,Vanila,2KG,"[""2KG""]",2599,4499,42,4.4,4500,GNC mass gainer for weight gain,"[""500+ calories"", ""28g protein"", ""Complex carbs""]","Per Serving: 500 Calories, 28g Protein",true,GNC_AMP_MASS,"""/image/Mass_Gainner/GNC/vanilla.jpg""","""/image/Mass_Gainner/GNC/vanilla2.jpg""","""/image/Mass_Gainner/GNC/mass_2kg3.jpg""","""/image/Mass_Gainner/GNC/mass_2kg4.jpg""",[]
507,GNC Pro Performance Weight Gainer,GNC,Mass Gainer,Double Chocolate,3KG,"[""3KG""]",1799,2669,33,4.4,4500,GNC mass gainer for weight gain,"[""500+ calories"", ""28g protein"", ""Complex carbs""]","Per Serving: 500 Calories, 28g Protein",true,GNC_PRO_PER_MASS,"""/image/Mass_Gainner/GNC/pro_choc_3kg.jpg""","""/image/Mass_Gainner/GNC/pro_choc_3kg2.jpg""","""/image/Mass_Gainner/GNC/pro_choc_3kg3.jpg""","""/image/Mass_Gainner/GNC/pro_choc_3kg4.jpg""",[]
508,GNC Pro Performance Weight Gainer,GNC,Mass Gainer,Vanila Ice Cream,3KG,"[""3KG""]",1799,2669,33,4.4,4500,GNC mass gainer for weight gain,"[""500+ calories"", ""28g protein"", ""Complex carbs""]","Per Serving: 500 Calories, 28g Protein",true,GNC_PRO_PER_MASS,"""/image/Mass_Gainner/GNC/pro_vanilla_3kg.jpg""","""/image/Mass_Gainner/GNC/pro_vanilla_3kg2.jpg""","""/image/Mass_Gainner/GNC/pro_vanilla_3kg3.jpg""","""/image/Mass_Gainner/GNC/pro_vanilla_3kg4.jpg""",[]
141,LABRADA Muscle Mass Gainer,Labrada,Mass Gainer,Chocolate,1KG,"[""1KG"", ""3KG""]",1199,1799,33,4.5,5100,Labrada mass gainer for lean gains,"[""Lean mass formula"", ""26g protein"", ""Low sugar""]","Per Serving: 480 Calories, 26g Protein",true,LAB_MASS_1KG,"""/image/Mass_Gainner/Labrada/labrada_mass_choc_1kg.jpg""","""/image/Mass_Gainner/Labrada/img2.jpg""","""/image/Mass_Gainner/Labrada/img3.jpg""","""/image/Mass_Gainner/Labrada/img4.jpg""",[]
142,LABRADA Muscle Mass Gainer,Labrada,Mass Gainer,Chocolate,3KG,"[""1KG"", ""3KG""]",2899,4499,36,4.6,6400,Labrada mass gainer for lean gains,"[""Lean mass formula"", ""26g protein"", ""Low sugar""]","Per Serving: 480 Calories, 26g Protein",true,LAB_MASS_3KG,"""/image/Mass_Gainner/Labrada/labrada_mass_choc_3kg.jpg""","""/image/Mass_Gainner/Labrada/labrada_mass_choc_3kg2.jpg""","""/image/Mass_Gainner/Labrada/labrada_mass_choc_3kg3.jpg""","""/image/Mass_Gainner/Labrada/img4.jpg""",[]
143,LABRADA Muscle Mass Gainer,Labrada,Mass Gainer,Cafe Mocha,1KG,"[""1KG"", ""3KG""]",1199,1799,33,4.6,6400,Labrada mass gainer for lean gains,"[""Lean mass formula"", ""26g protein"", ""Low sugar""]","Per Serving: 480 Calories, 26g Protein",true,LAB_MASS_1KG,"""/image/Mass_Gainner/Labrada/labrada_mass_mocha_1kg.jpg""","""/image/Mass_Gainner/Labrada/labrada_mass_mocha_1kg2.jpg""","""/image/Mass_Gainner/Labrada/labrada_mass_mocha_1kg3.jpg""","""/image/Mass_Gainner/Labrada/img4.jpg""",[]
144,LABRADA Muscle Mass Gainer,Labrada,Mass Gainer,Cafe Mocha,3KG,"[""1KG"", ""3KG""]",2899,4499,36,4.6,6400,Labrada mass gainer for lean gains,"[""Lean mass formula"", ""26g protein"", ""Low sugar""]","Per Serving: 480 Calories, 26g Protein",true,LAB_MASS_3KG,"""/image/Mass_Gainner/Labrada/labrada_mass_mocha_3kg.jpg""","""/image/Mass_Gainner/Labrada/labrada_mass_mocha_3kg2.jpg""","""/image/Mass_Gainner/Labrada/labrada_mass_mocha_3kg3.jpg""","""/image/Mass_Gainner/Labrada/img4.jpg""",[]
145,MuscleTech Masstech Extreme 2000,MuscleTech,Mass Gainer,Chocolate,3KG,"[""3KG""]",2799,4439,37,4.5,5200,MuscleTech mass gainer for muscle building,"[""High protein"", ""Fast absorption"", ""Muscle recovery""]","Per Serving: 500 Calories, 30g Protein",true,MT_EXTREME_MASS,"""/image/Mass_Gainner/MuscleTech/Muscletech_mass_choc_3kg.jpg""","""/image/Mass_Gainner/MuscleTech/Muscletech_mass_choc_3kg2.jpg""","""/image/Mass_Gainner/MuscleTech/Muscletech_mass_choc_3kg3.jpg""","""/image/Mass_Gainner/MuscleTech/img4.jpg""",[]
146,MuscleTech Masstech Extreme 2000,MuscleTech,Mass Gainer,Vanilla,3KG,"[""3KG""]",2799,4439,37,4.5,5200,MuscleTech mass gainer for muscle building,"[""High protein"", ""Fast absorption"", ""Muscle recovery""]","Per Serving: 500 Calories, 30g Protein",true,MT_EXTREME_MASS,"""/image/Mass_Gainner/MuscleTech/Muscletech_mass_vanilla_3kg.jpg""","""/image/Mass_Gainner/MuscleTech/Muscletech_mass_vanilla_3kg2.jpg""","""/image/Mass_Gainner/MuscleTech/Muscletech_mass_vanilla_3kg3.jpg""","""/image/Mass_Gainner/MuscleTech/img4.jpg""",[]
147,ON Serious Mass Weight Gainer,Optimum Nutrition(ON),Mass Gainer,Dutch Chocolate,1KG,"[""1KG"", ""3KG""]",1090,1239,12,4.7,8500,Optimum Nutrition mass gainer for serious gains,"[""High calorie"", ""Quality protein"", ""Proven formula""]","Per Serving: 520 Calories, 32g Protein",true,ON_S_MASS_1KG,"""/image/Mass_Gainner/On/on_1kg.jpg""","""/image/Mass_Gainner/On/on_1kg2.jpg""","""/image/Mass_Gainner/On/on_1kg3.jpg""","""/image/Mass_Gainner/On/img4.jpg""",[]
148,ON Serious Mass Weight Gainer,Optimum Nutrition(ON),Mass Gainer,Dutch Chocolate,3KG,"[""1KG"", ""3KG""]",2979,3379,12,4.7,8500,Optimum Nutrition mass gainer for serious gains,"[""High calorie"", ""Quality protein"", ""Proven formula""]","Per Serving: 520 Calories, 32g Protein",true,ON_S_MASS_3KG,"""/image/Mass_Gainner/On/on_3kg.jpg""","""/image/Mass_Gainner/On/on_3kg2.jpg""","""/image/Mass_Gainner/On/on_3kg3.jpg""","""/image/Mass_Gainner/On/img4.jpg""",[]
149,ON Serious Mass Weight Gainer,Optimum Nutrition(ON),Mass Gainer,Vanilla,1KG,"[""1KG"", ""3KG""]",1090,1239,12,4.7,8500,Optimum Nutrition mass gainer for serious gains,"[""High calorie"", ""Quality protein"", ""Proven formula""]","Per Serving: 520 Calories, 32g Protein",true,ON_S_MASS_1KG,"""/image/Mass_Gainner/On/on_vanilla_1kg.jpg""","""/image/Mass_Gainner/On/on_vanilla_1kg2.jpg""","""/image/Mass_Gainner/On/on_vanilla_1kg3.jpg""","""/image/Mass_Gainner/On/img4.jpg""",[]
150,ON Serious Mass Weight Gainer,Optimum Nutrition(ON),Mass Gainer,Vanilla,3KG,"[""1KG"", ""3KG""]",2979,3379,12,4.7,8500,Optimum Nutrition mass gainer for serious gains,"[""High calorie"", ""Quality protein"", ""Proven formula""]","Per Serving: 520 Calories, 32g Protein",true,ON_S_MASS_3KG,"""/image/Mass_Gainner/On/on_vanilla_3kg.jpg""","""/image/Mass_Gainner/On/on_vanilla_3kg2.jpg""","""/image/Mass_Gainner/On/on_vanilla_3kg3.jpg""","""/image/Mass_Gainner/On/img4.jpg""",[]
151,Dr. Morepen  Mass Gainer,Dr. Morphen,Mass Gainer,Butter Scotch,3KG,"[""3KG""]",2599,3558,27,4.3,3200,Morphen mass gainer for weight gain,"[""Budget friendly"", ""Good calories"", ""Effective formula""]","Per Serving: 450 Calories, 25g Protein",true,MOR_MASS,"""/image/Mass_Gainner/morepen/3kg1.1.webp""","""/image/Mass_Gainner/morepen/3kg2.webp""","""/image/Mass_Gainner/morepen/3kg3.webp""","""/image/Mass_Gainner/morepen/3kg4.webp""",[]
152,Dr. Morepen  Mass Gainer,Dr. Morphen,Mass Gainer,Chocolate,3KG,"[""3KG""]",2599,3558,27,4.3,3200,Morphen mass gainer for weight gain,"[""Budget friendly"", ""Good calories"", ""Effective formula""]","Per Serving: 450 Calories, 25g Protein",true,MOR_MASS,"""/image/Mass_Gainner/morepen/3kg1.webp""","""/image/Mass_Gainner/morepen/3kg2.webp""","""/image/Mass_Gainner/morepen/3kg3.webp""","""/image/Mass_Gainner/morepen/3kg4.webp""",[]
153,Absolute Nutrition Mass Gainer,Absolute,Mass Gainer,Chocolate,1KG,"[""1KG"", ""3KG""]",949,1319,28,4.4,4100,Absolute mass gainer for muscle mass,"[""Value for money"", ""Good taste"", ""Quality ingredients""]","Per Serving: 470 Calories, 27g Protein",true,ABS_MASS_1KG,"""/image/Mass_Gainner/Absolute/choc_1kg.webp""","""/image/Mass_Gainner/Absolute/choc_1kg2.webp""","""/image/Mass_Gainner/Absolute/choc_1kg3.webp""","""/image/Mass_Gainner/Absolute/choc_1kg4.webp""",[]
154,Absolute Nutrition Mass Gainer,Absolute,Mass Gainer,Chocolate,3KG,"[""1KG"", ""3KG""]",2599,3899,33,4.4,4100,Absolute mass gainer for muscle mass,"[""Value for money"", ""Good taste"", ""Quality ingredients""]","Per Serving: 470 Calories, 27g Protein",true,ABS_MASS_3KG,"""/image/Mass_Gainner/Absolute/choc_3kg.webp""","""/image/Mass_Gainner/Absolute/choc_3kg2.webp""","""/image/Mass_Gainner/Absolute/choc_3kg3.webp""","""/image/Mass_Gainner/Absolute/choc_3kg4.webp""",[]
155,Absolute Nutrition Mass Gainer,Absolute,Mass Gainer,Vanilla,1KG,"[""1KG"", ""3KG""]",949,1319,28,4.4,4100,Absolute mass gainer for muscle mass,"[""Value for money"", ""Good taste"", ""Quality ingredients""]","Per Serving: 470 Calories, 27g Protein",true,ABS_MASS_1KG,"""""","""""","""""","""""",[]
156,Absolute Nutrition Mass Gainer,Absolute,Mass Gainer,Vanilla,3KG,"[""1KG"", ""3KG""]",2599,3899,33,4.4,4100,Absolute mass gainer for muscle mass,"[""Value for money"", ""Good taste"", ""Quality ingredients""]","Per Serving: 470 Calories, 27g Protein",true,ABS_MASS_3KG,"""""","""""","""""","""""",[]
157,Avvatar Muscle Gainer,Avvatar,Mass Gainer,Belgian Chocolate,2KG,"[""2KG""]",3099,3559,13,4.5,3800,Avvatar mass gainer for lean muscle,"[""Premium quality"", ""Rich taste"", ""Fast results""]","Per Serving: 490 Calories, 28g Protein",true,AVV_MUSCLE_GAINER_2KG,"""/image/Mass_Gainner/Avvatar/muscle_2kg.jpg""","""/image/Mass_Gainner/Avvatar/muscle_2kg2.jpg""","""/image/Mass_Gainner/Avvatar/muscle_2kg3.jpg""","""/image/Mass_Gainner/Avvatar/muscle_2kg4.jpg""",[]
158,Avvatar Mass Gainer,Avvatar,Mass Gainer,Belgian Chocolate,2KG,"[""2KG""]",2099,2309,9,4.5,3800,Avvatar mass gainer for lean muscle,"[""Premium quality"", ""Rich taste"", ""Fast results""]","Per Serving: 490 Calories, 28g Protein",true,AVV_MASS_GAINER_2KG,"""/image/Mass_Gainner/Avvatar/2kg1.jpg""","""/image/Mass_Gainner/Avvatar/2kg2.jpg""","""/image/Mass_Gainner/Avvatar/2kg3.jpg""","""/image/Mass_Gainner/Avvatar/2kg4.jpg""",[]
159,MuscleBlaze MB-VITE Daily Multivitamin,MuscleBlaze,Multivitamin,Unflavoured,60N,"[""60N"", ""120N""]",499,629,21,4.5,4200,Complete daily multivitamin,"[""Essential vitamins"", ""Minerals"", ""Daily nutrition""]",Per Tablet: 24 Vitamins & Minerals,true,MB_VITE_60N,"""/image/Multivitamin/MB/MB_vite_60n.jpg""","""/image/Multivitamin/MB/img2.jpg""","""/image/Multivitamin/MB/img3.jpg""","""/image/Multivitamin/MB/img4.jpg""",[]
160,MuscleBlaze MB-VITE Daily Multivitamin,MuscleBlaze,Multivitamin,Unflavoured,90N,"[""60N"", ""90N""]",699,999,30,4.6,5100,Complete daily multivitamin,"[""Essential vitamins"", ""Minerals"", ""Daily nutrition""]",Per Tablet: 24 Vitamins & Minerals,true,MB_VITE_90N,"""/image/Multivitamin/MB/MB_vite_120n.jpg""","""/image/Multivitamin/MB/img2.jpg""","""/image/Multivitamin/MB/img3.jpg""","""/image/Multivitamin/MB/img4.4.jpg""",[]
161,MuscleBlaze Biozyme 5 in 1 Multivitamin,MuscleBlaze,Multivitamin,Unflavoured,90N,"[""90N""]",799,919,13,4.6,4800,5-in-1 comprehensive multivitamin,"[""5 benefits in 1"", ""Complete nutrition"", ""Energy support""]","Per Tablet: 5 Blends, 30+ Nutrients",true,MB_5IN1_90N,"""/image/Multivitamin/MB_5_in_one/Mb_5_in_one_multivitamin.jpg""","""/image/Multivitamin/MB_5_in_one/Mb_5_in_one_multivitamin2.jpg""","""/image/Multivitamin/MB_5_in_one/Mb_5_in_one_multivitamin3.jpg""","""/image/Multivitamin/MB_5_in_one/Mb_5_in_one_multivitamin4.jpg""",[]
162,GNC MEGA MEN One Daily Multivitamin,GNC,Multivitamin,Unflavoured,30N,"[""30N"", ""60N""]",399,579,31,4.5,3800,Men's daily multivitamin,"[""For active men"", ""Energy support"", ""Immune health""]",Per Tablet: 40+ Nutrients,true,GNC_MEGA_30N,"""/image/Multivitamin/GNC/mega_men_30n.jpg""","""/image/Multivitamin/GNC/mega_men_30n1.avif""","""/image/Multivitamin/GNC/mega_men_30n2.avif""","""/image/Multivitamin/GNC/mega_men_30n3.avif""",[]
163,GNC MEGA MEN One Daily Multivitamin,GNC,Multivitamin,Unflavoured,60N,"[""30N"", ""60N""]",549,979,44,4.6,4600,Men's daily multivitamin,"[""For active men"", ""Energy support"", ""Immune health""]",Per Tablet: 40+ Nutrients,true,GNC_MEGA_60N,"""/image/Multivitamin/GNC/mega_men_60n.jpg""","""/image/Multivitamin/GNC/mega_men_60n1.jpg""","""/image/Multivitamin/GNC/mega_men_60n2.jpg""","""/image/Multivitamin/GNC/mega_men_60n3.jpg""",[]
164,MUSCLETECH PLATINUM MULTIVITAMIN,MuscleTech,Multivitamin,Unflavoured,60N,"[""60N""]",699,1419,51,4.5,3200,MuscleTech multivitamin for daily wellness,"[""Complete nutrition"", ""Energy support"", ""Immunity boost""]",Per Serving: 20+ Essential Vitamins & Minerals,true,MT_PLAT_MULTI_60N,"""/image/Multivitamin/Muscletech/mt_plat_multi_60n.avif""","""/image/Multivitamin/Muscletech/mt_plat_multi_60n1.avif""","""/image/Multivitamin/Muscletech/mt_plat_multi_60n2.avif""","""/image/Multivitamin/Muscletech/mt_plat_multi_60n3.avif""",[]
165,ON Multivitamin for MEN,Optimum Nutrition(ON),Multivitamin,Unflavoured,60N,"[""60N""]",605,839,28,4.6,4500,Optimum Nutrition multivitamin specially formulated for men,"[""Men's health"", ""Energy & vitality"", ""Antioxidant support""]",Per Serving: 25+ Vitamins & Minerals for Men,true,ON_MULTI_60N,"""/image/Multivitamin/ON/on_multi_60n.jpg""","""/image/Multivitamin/ON/on_multi_60n1.jpg""","""/image/Multivitamin/ON/on_multi_60n2.jpg""","""/image/Multivitamin/ON/on_multi_60n3.jpg""",[]
166,BIGMUSCLE True Vitamin MultivitaminM,BigMuscle,Multivitamin,Unflavoured,60N,"[""60N""]",299,499,40,4.3,2800,BigMuscle multivitamin for overall health,"[""Budget friendly"", ""Daily nutrition"", ""Health support""]",Per Serving: Essential Vitamins & Minerals,true,BM_MULTI_60N,"""/image/Multivitamin/BIGMUSCLE/BM_multi_60n.jpg""","""/image/Multivitamin/BIGMUSCLE/BM_multi_60n1.jpg""","""/image/Multivitamin/BIGMUSCLE/BM_multi_60n2.jpg""","""/image/Multivitamin/BIGMUSCLE/BM_multi_60n3.jpg""",[]
168,MuscleBlaze Omega 3 Fish Oil 1000mg,MuscleBlaze,Fish Oil,Unflavoured,60N,"[""60N"", ""90N""]",450,679,34,4.5,4800,Omega-3 fish oil for heart health,"[""Heart health"", ""Brain function"", ""Joint support""]","Per Softgel: EPA 180mg, DHA 120mg",true,MB_FISH_60N,"""/image/Fishoil/MB/MB_fishoil_60N.jpg""","""/image/Fishoil/MB/MB_fishoil_60N1.jpg""","""/image/Fishoil/MB/MB_fishoil_60N2.jpg""","""/image/Fishoil/MB/MB_fishoil_60N3.jpg""",[]
169,MuscleBlaze Omega 3 Fish Oil 1000mg,MuscleBlaze,Fish Oil,Unflavoured,90N,"[""60N"", ""90N""]",549,949,42,4.6,5600,Omega-3 fish oil for heart health,"[""Heart health"", ""Brain function"", ""Joint support""]","Per Softgel: EPA 180mg, DHA 120mg",true,MB_FISH_90N,"""/image/Fishoil/MB/MB_fishoil_90N.jpg""","""/image/Fishoil/MB/MB_fishoil_90N1.jpg""","""/image/Fishoil/MB/MB_fishoil_90N2.jpg""","""/image/Fishoil/MB/MB_fishoil_90N3.jpg""",[]
170,MuscleBlaze Omega 3 Fish Oil Gold 3x Triple Strength,MuscleBlaze,Fish Oil,Unflavoured,60N,"[""60N""]",799,1209,34,4.7,4200,Premium gold fish oil with higher EPA DHA,"[""High potency"", ""Double strength"", ""Premium quality""]","Per Softgel: EPA 360mg, DHA 240mg",true,MB_FISH_GOLD_60N,"""/image/Fishoil/MB/MB_fishoil_gold_60N.jpg""","""/image/Fishoil/MB/MB_fishoil_gold_60N1.avif""","""/image/Fishoil/MB/MB_fishoil_gold_60N2.avif""","""/image/Fishoil/MB/MB_fishoil_gold_60N3.avif""",[]
171,GNC Fish Oil Omega 3 Capsules - 1000mg,GNC,Fish Oil,Unflavoured,60N,"[""60N"", ""90N""]",349,619,44,4.5,3800,GNC fish oil for overall health,"[""Heart health"", ""Brain function"", ""Joint support""]","Per Softgel: EPA 180mg, DHA 120mg",true,GNC_FISH_60N,"""/image/Fishoil/GNC/gnc_omega3_fishoil_60N.webp""","""/image/Fishoil/GNC/gnc_omega3_fishoil_60N1.webp""","""/image/Fishoil/GNC/gnc_omega3_fishoil_60N2.webp""","""/image/Fishoil/GNC/gnc_omega3_fishoil_60N3.webp""",[]
172,GNC Fish Oil Omega 3 Capsules - 1000mg,GNC,Fish Oil,Unflavoured,90N,"[""60N"", ""90N""]",499,889,44,4.6,4500,GNC fish oil for overall health,"[""Heart health"", ""Brain function"", ""Joint support""]","Per Softgel: EPA 180mg, DHA 120mg",true,GNC_FISH_90N,"""/image/Fishoil/GNC/gnc_omega3_fishoil_90N.webp""","""/image/Fishoil/GNC/gnc_omega3_fishoil_90N1.webp""","""/image/Fishoil/GNC/gnc_omega3_fishoil_90N2.webp""","""/image/Fishoil/GNC/gnc_omega3_fishoil_90N3.webp""",[]
173,GNC Triple Strength Fish Oil,GNC,Fish Oil,Unflavoured,120N,"[""120N""]",899,1859,52,4.6,4200,GNC triple strength fish oil for heart and brain health,"[""Triple strength formula"", ""Heart health"", ""Brain support""]","Per Serving: 900mg EPA, 600mg DHA",true,GNC_FISH_TRI_S_120N,"""/image/Fishoil/GNC/gnc_triplestrength_fishoil_120N.avif""","""/image/Fishoil/GNC/gnc_triplestrength_fishoil_120N1.avif""","""/image/Fishoil/GNC/gnc_triplestrength_fishoil_120N2.avif""","""/image/Fishoil/GNC/gnc_triplestrength_fishoil_120N3.avif""",[]
174,ON Omega-3 Fishoil,Optimum Nutrition(ON),Fish Oil,Unflavoured,60N,"[""60N""]",480,666,28,4.5,5600,Optimum Nutrition fish oil for omega-3 fatty acids,"[""Omega-3 support"", ""Joint health"", ""Cardiovascular support""]","Per Serving: 300mg EPA, 200mg DHA",true,ON_FISH_60N,"""/image/Fishoil/ON/on_fishoil_60N.jpg""","""/image/Fishoil/ON/on_fishoil_60N1.jpg""","""/image/Fishoil/ON/on_fishoil_60N2.jpg""","""/image/Fishoil/ON/on_fishoil_60N3.jpg""",[]
175,Sunline Alaska Deep Sea Fish Oil Omega-3,Alaska,Fish Oil,Unflavoured,100N,"[""100N""]",449,999,55,4.4,3800,Alaska omega-3 fish oil for overall wellness,"[""100 softgels"", ""Pure omega-3"", ""Value pack""]","Per Serving: 180mg EPA, 120mg DHA",true,ALA_FISH_100N,"""/image/Fishoil/ALASKA/alaska_omega3_fishoil_100n.jpg""","""/image/Fishoil/ALASKA/alaska_omega3_fishoil_100n1.jpg""","""/image/Fishoil/ALASKA/alaska_omega3_fishoil_100n2.jpg""","""/image/Fishoil/ALASKA/alaska_omega3_fishoil_100n3.jpg""",[]
176,MUSCLETECH PLATINUM 100% OMEGA FISH OIL,MuscleTech,Fish Oil,Unflavoured,100N,"[""100N""]",699,1329,47,4.5,4500,MuscleTech omega-3 fish oil for athletic performance,"[""Premium quality"", ""Anti-inflammatory"", ""Recovery support""]","Per Serving: 300mg EPA, 200mg DHA",true,MT_FISH_100N,"""/image/Fishoil/MuscleTech/muscletech_omega3_fishoil_100n.jpg""","""/image/Fishoil/MuscleTech/muscletech_omega3_fishoil_100n1.avif""","""/image/Fishoil/MuscleTech/muscletech_omega3_fishoil_100n2.avif""","""/image/Fishoil/MuscleTech/muscletech_omega3_fishoil_100n3.avif""",[]
177,NEUHERBS Deep Sea Fish Oil - 2500 mg Omega 3,Neuherbs,Fish Oil,Unflavoured,60N,"[""60N""]",649,999,35,4.3,3200,Neuherbs deep sea fish oil 2500mg for maximum potency,"[""High potency 2500mg"", ""Deep sea sourced"", ""Heart & brain health""]","Per Serving: 2500mg Fish Oil, EPA & DHA",true,NEU_FISH_60N,"""/image/Fishoil/NEUHERBS/neuherbs_fishoil_2500mg_60n.jpg""","""/image/Fishoil/NEUHERBS/neuherbs_fishoil_2500mg_60n1.jpg""","""/image/Fishoil/NEUHERBS/neuherbs_fishoil_2500mg_60n2.jpg""","""/image/Fishoil/NEUHERBS/neuherbs_fishoil_2500mg_60n3.jpg""",[]
178,MuscleBlaze PRE Workout 200 Xtreme,MuscleBlaze,Pre Workout,Fruit Punch,100G,"[""100G"", ""200G""]",549,669,18,4.6,5200,Explosive pre-workout for intense training,"[""200mg caffeine"", ""Explosive energy"", ""Enhanced focus""]","Per Serving: Caffeine 200mg, Beta-Alanine 2g",true,MB_PRE_100G,"""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_fruitPunch_100g.jpg""","""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_fruitPunch_100g2.jpg""","""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_fruitPunch_100g3.jpg""","""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_fruitPunch_100g4.jpg""",[]
179,MuscleBlaze PRE Workout 200 Xtreme,MuscleBlaze,Pre Workout,Fruit Punch,200G,"[""100G"", ""200G""]",999,1249,20,4.7,6800,Explosive pre-workout for intense training,"[""200mg caffeine"", ""Explosive energy"", ""Enhanced focus""]","Per Serving: Caffeine 200mg, Beta-Alanine 2g",true,MB_PRE_200G,"""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_fruitPunch_200g.jpg""","""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_fruitPunch_200g1.jpg""","""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_fruitPunch_200g2.jpg""","""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_fruitPunch_200g3.jpg""",[]
180,MuscleBlaze PRE Workout 200 Xtreme,MuscleBlaze,Pre Workout,Tangy Orange,100G,"[""100G"", ""200G""]",549,669,18,4.6,4900,Explosive pre-workout for intense training,"[""200mg caffeine"", ""Explosive energy"", ""Enhanced focus""]","Per Serving: Caffeine 200mg, Beta-Alanine 2g",true,MB_PRE_100G,"""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_tangyOrange_100g.jpg""","""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_tangyOrange_100g1.jpg""","""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_tangyOrange_100g2.jpg""","""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_tangyOrange_100g3.jpg""",[]
181,MuscleBlaze PRE Workout 200 Xtreme,MuscleBlaze,Pre Workout,Tangy Orange,200G,"[""100G"", ""200G""]",999,1249,20,4.7,6400,Explosive pre-workout for intense training,"[""200mg caffeine"", ""Explosive energy"", ""Enhanced focus""]","Per Serving: Caffeine 200mg, Beta-Alanine 2g",true,MB_PRE_200G,"""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_tangyOrange_200g.webp""","""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_tangyOrange_100g1.jpg""","""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_tangyOrange_100g2.jpg""","""/image/Pre_Workout/MB/mb_preWorkout_200_xTreme_tangyOrange_100g3.jpg""",[]
182,MuscleBlaze Pre Workout WrathX,MuscleBlaze,Pre Workout,Fruit Fury,340G,"[""340G"", ""510G""]",1199,2099,43,4.4,2800,MB IMPAktix pre-workout for explosive energy and focus,"[""Explosive energy"", ""Enhanced focus"", ""Muscle pump""]","Per Serving: 200mg Caffeine, 6g Citrulline, 3.2g Beta-Alanine",true,MB_WRATHX_340G,"""/image/Pre_Workout/MB/warthx_fruit_340g.jpg""","""/image/Pre_Workout/MB/warthx_fruit_340g1.jpg""","""/image/Pre_Workout/MB/warthx_fruit_340g2.jpg""","""/image/Pre_Workout/MB/warthx_fruit_340g3.jpg""",[]
